County,NUTS_II,Foot
Clare,BMW,11
Clare,BMW,10
Clare,BMW,0
Clare,BMW,14
Clare,BMW,13
Clare,BMW,8
Clare,BMW,5
Clare,BMW,2
Clare,BMW,2
Clare,BMW,1
Clare,BMW,5
Clare,BMW,8
Clare,BMW,3
Clare,BMW,12
Clare,BMW,0
Clare,BMW,1
Clare,BMW,12
Clare,BMW,4
Clare,BMW,3
Clare,BMW,2
Clare,BMW,24
Clare,BMW,53
Clare,BMW,62
Clare,BMW,7
Clare,BMW,19
Clare,BMW,10
Clare,BMW,23
Clare,BMW,5
Clare,BMW,10
Clare,BMW,3
Clare,BMW,4
Clare,BMW,15
Clare,BMW,1
Clare,BMW,32
Clare,BMW,22
Clare,BMW,26
Clare,BMW,15
Clare,BMW,16
Clare,BMW,9
Clare,BMW,2
Clare,BMW,13
Clare,BMW,3
Clare,BMW,3
Clare,BMW,12
Clare,BMW,8
Clare,BMW,2
Clare,BMW,10
Clare,BMW,9
Clare,BMW,10
Clare,BMW,9
Clare,BMW,5
Clare,BMW,18
Clare,BMW,6
Clare,BMW,2
Clare,BMW,4
Clare,BMW,12
Clare,BMW,5
Clare,BMW,37
Clare,BMW,27
Clare,BMW,5
Clare,BMW,21
Clare,BMW,1
Clare,BMW,4
Clare,BMW,9
Clare,BMW,36
Clare,BMW,2
Clare,BMW,11
Clare,BMW,11
Clare,BMW,23
Clare,BMW,30
Clare,BMW,14
Cork City,SE,39
Cork City,SE,24
Cork City,SE,31
Cork City,SE,24
Cork City,SE,37
Cork City,SE,68
Cork City,SE,45
Cork City,SE,29
Cork City,SE,38
Cork City,SE,25
Cork City,SE,25
Cork City,SE,58
Cork City,SE,17
Cork City,SE,35
Cork City,SE,14
Cork City,SE,11
Cork City,SE,29
Cork City,SE,27
Cork City,SE,38
Cork City,SE,26
Cork City,SE,23
Cork City,SE,48
Cork City,SE,25
Cork City,SE,46
Cork City,SE,130
Cork City,SE,46
Cork City,SE,151
Cork City,SE,98
Cork City,SE,30
Cork City,SE,79
Cork City,SE,43
Cork City,SE,33
Cork City,SE,124
Cork City,SE,76
Cork City,SE,32
Cork City,SE,31
Cork City,SE,34
Cork City,SE,40
Cork City,SE,46
Cork City,SE,37
Cork City,SE,52
Cork City,SE,52
Cork City,SE,25
Cork City,SE,44
Cork City,SE,75
Cork City,SE,52
Cork City,SE,38
Cork City,SE,89
Cork City,SE,28
Cork City,SE,35
Cork City,SE,27
Cork City,SE,74
Cork City,SE,50
Cork City,SE,107
Cork City,SE,96
Cork City,SE,47
Cork City,SE,35
Cork City,SE,15
Cork City,SE,37
Cork City,SE,23
Cork City,SE,14
Cork City,SE,23
Cork City,SE,24
Cork City,SE,43
Cork City,SE,20
Cork City,SE,34
Cork City,SE,40
Cork City,SE,69
Cork City,SE,55
Cork City,SE,54
Cork City,SE,45
Cork City,SE,30
Cork City,SE,53
Cork City,SE,77
Cork City,SE,18
Cork City,SE,34
Cork City,SE,34
Cork City,SE,21
Cork City,SE,57
Cork City,SE,109
Cork City,SE,28
Cork City,SE,41
Cork City,SE,12
Cork City,SE,44
Cork City,SE,50
Cork City,SE,70
Cork City,SE,44
Cork City,SE,42
Cork City,SE,15
Cork City,SE,16
Cork City,SE,22
Cork City,SE,28
Cork City,SE,8
Cork City,SE,56
Cork City,SE,25
Cork City,SE,64
Cork City,SE,43
Cork City,SE,40
Cork City,SE,44
Cork City,SE,111
Cork City,SE,25
Cork City,SE,60
Cork City,SE,135
Cork City,SE,47
Cork City,SE,96
Cork City,SE,68
Cork City,SE,30
Cork City,SE,39
Cork City,SE,19
Cork City,SE,32
Cork City,SE,53
Cork City,SE,34
Cork City,SE,58
Cork City,SE,59
Cork City,SE,62
Cork City,SE,75
Cork City,SE,50
Cork City,SE,39
Cork City,SE,44
Cork City,SE,48
Cork City,SE,21
Cork City,SE,15
Cork City,SE,37
Cork City,SE,57
Cork City,SE,24
Cork City,SE,67
Cork City,SE,49
Cork City,SE,56
Cork City,SE,59
Cork City,SE,44
Cork City,SE,45
Cork City,SE,58
Cork City,SE,32
Cork City,SE,37
Cork City,SE,27
Cork City,SE,19
Cork City,SE,19
Cork City,SE,8
Cork City,SE,17
Cork City,SE,12
Cork City,SE,7
Cork City,SE,7
Cork City,SE,44
Cork City,SE,32
Cork City,SE,59
Cork City,SE,23
Cork City,SE,29
Cork City,SE,44
Cork City,SE,16
Cork City,SE,17
Cork City,SE,76
Cork City,SE,46
Cork City,SE,28
Cork City,SE,23
Cork City,SE,41
Cork City,SE,57
Cork City,SE,26
Cork City,SE,18
Cork City,SE,27
Cork City,SE,35
Cork City,SE,31
Cork City,SE,43
Cork City,SE,37
Cork City,SE,38
Cork City,SE,52
Cork City,SE,31
Cork City,SE,169
Cork City,SE,61
Cork City,SE,56
Cork City,SE,49
Cork City,SE,117
Cork City,SE,41
Cork City,SE,90
Cork City,SE,90
Cork City,SE,70
Cork City,SE,98
Cork City,SE,117
Cork City,SE,71
Cork City,SE,52
Cork City,SE,11
Cork City,SE,119
Cork City,SE,119
Cork City,SE,70
Cork City,SE,214
Cork City,SE,105
Cork City,SE,112
Cork City,SE,153
Cork City,SE,137
Cork City,SE,39
Cork City,SE,70
Cork City,SE,88
Cork City,SE,95
Cork City,SE,92
Cork City,SE,51
Cork City,SE,71
Cork City,SE,44
Cork City,SE,15
Cork City,SE,29
Cork City,SE,25
Cork City,SE,18
Cork City,SE,25
Cork City,SE,67
Cork City,SE,47
Cork City,SE,23
Cork City,SE,67
Cork City,SE,64
Cork City,SE,37
Cork City,SE,88
Cork City,SE,103
Cork City,SE,60
Cork City,SE,93
Cork City,SE,22
Cork City,SE,41
Cork City,SE,23
Cork City,SE,49
Cork City,SE,23
Cork City,SE,17
Cork City,SE,31
Cork City,SE,29
Cork City,SE,41
Cork City,SE,26
Cork City,SE,27
Cork City,SE,39
Cork City,SE,27
Cork City,SE,17
Cork City,SE,28
Cork City,SE,42
Cork City,SE,34
Cork City,SE,46
Cork City,SE,48
Cork City,SE,35
Cork City,SE,52
Cork City,SE,36
Cork City,SE,46
Cork City,SE,66
Cork City,SE,29
Cork City,SE,75
Cork City,SE,75
Cork City,SE,44
Cork City,SE,46
Cork City,SE,40
Cork City,SE,45
Cork City,SE,31
Cork City,SE,39
Cork City,SE,54
Cork City,SE,29
Cork City,SE,26
Cork City,SE,61
Cork City,SE,20
Cork City,SE,24
Cork City,SE,37
Cork City,SE,21
Cork City,SE,22
Cork City,SE,22
Cork City,SE,28
Cork City,SE,15
Cork City,SE,11
Cork City,SE,23
Cork City,SE,41
Cork City,SE,28
Cork City,SE,13
Cork City,SE,11
Cork City,SE,11
Cork City,SE,11
Cork City,SE,13
Cork City,SE,6
Cork City,SE,11
Cork City,SE,9
Cork City,SE,34
Cork City,SE,16
Cork City,SE,15
Cork City,SE,29
Cork City,SE,33
Cork City,SE,15
Cork City,SE,18
Cork City,SE,21
Cork City,SE,34
Cork City,SE,12
Cork City,SE,17
Cork City,SE,9
Cork City,SE,16
Cork City,SE,16
Cork City,SE,19
Cork City,SE,23
Cork City,SE,58
Cork City,SE,20
Cork City,SE,21
Cork City,SE,33
Cork City,SE,21
Cork City,SE,46
Cork City,SE,36
Cork City,SE,57
Cork City,SE,8
Cork City,SE,12
Cork City,SE,56
Cork City,SE,31
Cork City,SE,42
Cork City,SE,14
Cork City,SE,18
Cork City,SE,15
Cork City,SE,9
Cork City,SE,14
Cork City,SE,12
Cork City,SE,17
Cork City,SE,17
Cork City,SE,19
Cork City,SE,19
Cork City,SE,11
Cork City,SE,16
Cork City,SE,92
Cork City,SE,35
Cork City,SE,53
Cork City,SE,98
Cork City,SE,18
Cork City,SE,47
Cork City,SE,40
Cork City,SE,26
Cork City,SE,56
Cork City,SE,39
Cork City,SE,55
Cork City,SE,56
Cork City,SE,52
Cork City,SE,21
Cork City,SE,10
Cork City,SE,15
Cork City,SE,24
Cork City,SE,18
Cork City,SE,25
Cork City,SE,22
Cork City,SE,24
Cork City,SE,45
Cork City,SE,41
Cork City,SE,34
Cork City,SE,32
Cork City,SE,16
Cork City,SE,40
Cork City,SE,16
Cork City,SE,30
Cork City,SE,16
Cork City,SE,21
Cork City,SE,8
Cork City,SE,15
Cork City,SE,16
Cork City,SE,19
Cork City,SE,26
Cork City,SE,27
Cork City,SE,44
Cork City,SE,67
Cork City,SE,22
Cork City,SE,37
Cork City,SE,28
Cork City,SE,48
Cork City,SE,22
Cork City,SE,38
Cork City,SE,37
Cork City,SE,48
Cork City,SE,37
Cork City,SE,44
Cork City,SE,30
Cork City,SE,42
Cork City,SE,56
Cork City,SE,32
Cork City,SE,36
Cork City,SE,33
Cork City,SE,58
Cork City,SE,22
Cork City,SE,27
Cork City,SE,24
Cork City,SE,37
Cork City,SE,40
Cork City,SE,31
Cork City,SE,40
Cork City,SE,49
Cork City,SE,30
Cork City,SE,48
Cork City,SE,21
Cork City,SE,23
Cork City,SE,61
Cork City,SE,15
Cork City,SE,37
Cork City,SE,17
Cork City,SE,45
Cork City,SE,40
Cork City,SE,40
Cork City,SE,30
Cork City,SE,34
Cork City,SE,49
Cork City,SE,35
Cork City,SE,26
Cork City,SE,105
Cork City,SE,33
Cork City,SE,47
Cork City,SE,30
Cork City,SE,40
Cork City,SE,66
Cork City,SE,59
Cork City,SE,32
Cork City,SE,28
Cork City,SE,42
Cork City,SE,28
Cork City,SE,39
Cork City,SE,32
Cork City,SE,81
Cork City,SE,43
Cork City,SE,93
Cork City,SE,74
Cork City,SE,55
Cork City,SE,68
Cork City,SE,61
Cork City,SE,47
Cork City,SE,54
Cork City,SE,58
Cork City,SE,51
Cork City,SE,37
Cork City,SE,42
Cork City,SE,53
Cork City,SE,48
Cork City,SE,41
Cork City,SE,52
Cork City,SE,51
Cork City,SE,39
Cork City,SE,58
Cork City,SE,53
Cork City,SE,26
Cork City,SE,37
Cork City,SE,68
Cork City,SE,49
Cork City,SE,59
Cork City,SE,53
Cork City,SE,46
Cork City,SE,31
Cork City,SE,52
Cork City,SE,22
Cork City,SE,77
Cork City,SE,26
Cork City,SE,74
Cork City,SE,12
Cork City,SE,15
Cork City,SE,39
Cork City,SE,24
Cork City,SE,33
Cork City,SE,36
Cork City,SE,27
Cork City,SE,74
Cork City,SE,75
Cork City,SE,23
Cork City,SE,13
Cork City,SE,32
Cork City,SE,38
Cork City,SE,18
Cork City,SE,59
Cork City,SE,55
Cork City,SE,53
Cork City,SE,27
Cork City,SE,44
Cork City,SE,89
Cork City,SE,66
Cork City,SE,27
Cork City,SE,31
Cork City,SE,24
Cork City,SE,24
Cork City,SE,16
Cork City,SE,7
Cork City,SE,12
Cork City,SE,10
Cork City,SE,1
Cork City,SE,10
Cork City,SE,5
Cork City,SE,5
Cork City,SE,6
Cork City,SE,17
Cork City,SE,15
Cork City,SE,9
Cork City,SE,9
Cork City,SE,15
Cork City,SE,52
Cork City,SE,30
Cork City,SE,20
Cork City,SE,28
Cork City,SE,53
Cork City,SE,24
Cork City,SE,20
Cork City,SE,32
Cork City,SE,29
Cork City,SE,30
Cork City,SE,53
Cork City,SE,41
Cork City,SE,30
Cork City,SE,24
Cork City,SE,33
Cork City,SE,22
Cork City,SE,46
Cork City,SE,31
Cork City,SE,37
Cork City,SE,15
Cork City,SE,30
Cork City,SE,41
Cork City,SE,31
Cork City,SE,22
Cork City,SE,38
Cork City,SE,32
Cork City,SE,45
Cork City,SE,25
Cork City,SE,20
Cork City,SE,41
Cork City,SE,35
Cork City,SE,35
Cork City,SE,41
Cork City,SE,23
Cork City,SE,25
Cork City,SE,55
Cork City,SE,56
Cork City,SE,50
Cork City,SE,57
Cork City,SE,40
Cork City,SE,46
Cork City,SE,49
Cork City,SE,15
Cork City,SE,49
Cork County,SE,25
Cork County,SE,43
Cork County,SE,39
Cork County,SE,12
Cork County,SE,27
Cork County,SE,29
Cork County,SE,28
Cork County,SE,85
Cork County,SE,26
Cork County,SE,25
Cork County,SE,32
Cork County,SE,29
Cork County,SE,37
Cork County,SE,26
Cork County,SE,28
Cork County,SE,44
Cork County,SE,65
Cork County,SE,33
Cork County,SE,25
Cork County,SE,50
Cork County,SE,49
Cork County,SE,78
Cork County,SE,20
Cork County,SE,44
Cork County,SE,20
Cork County,SE,18
Cork County,SE,43
Cork County,SE,11
Cork County,SE,18
Cork County,SE,56
Cork County,SE,25
Cork County,SE,42
Cork County,SE,20
Cork County,SE,22
Cork County,SE,70
Cork County,SE,45
Cork County,SE,49
Cork County,SE,37
Cork County,SE,37
Cork County,SE,25
Cork County,SE,12
Cork County,SE,39
Cork County,SE,16
Cork County,SE,24
Cork County,SE,42
Cork County,SE,20
Cork County,SE,17
Cork County,SE,23
Cork County,SE,38
Cork County,SE,37
Cork County,SE,29
Cork County,SE,30
Cork County,SE,53
Cork County,SE,16
Cork County,SE,16
Cork County,SE,32
Cork County,SE,49
Cork County,SE,16
Cork County,SE,38
Cork County,SE,20
Cork County,SE,27
Cork County,SE,40
Cork County,SE,26
Cork County,SE,24
Cork County,SE,23
Cork County,SE,29
Cork County,SE,36
Cork County,SE,59
Cork County,SE,37
Cork County,SE,34
Cork County,SE,32
Cork County,SE,47
Cork County,SE,49
Cork County,SE,30
Cork County,SE,36
Cork County,SE,35
Cork County,SE,23
Cork County,SE,11
Cork County,SE,19
Cork County,SE,27
Cork County,SE,19
Cork County,SE,23
Cork County,SE,14
Cork County,SE,7
Cork County,SE,14
Cork County,SE,38
Cork County,SE,16
Cork County,SE,24
Cork County,SE,34
Cork County,SE,17
Cork County,SE,9
Cork County,SE,10
Cork County,SE,52
Cork County,SE,57
Cork County,SE,18
Cork County,SE,30
Cork County,SE,22
Cork County,SE,23
Cork County,SE,8
Cork County,SE,8
Cork County,SE,11
Cork County,SE,10
Cork County,SE,19
Cork County,SE,37
Cork County,SE,28
Cork County,SE,25
Cork County,SE,42
Cork County,SE,32
Cork County,SE,37
Cork County,SE,20
Cork County,SE,10
Cork County,SE,5
Cork County,SE,6
Cork County,SE,15
Cork County,SE,24
Cork County,SE,17
Cork County,SE,20
Cork County,SE,16
Cork County,SE,43
Cork County,SE,28
Cork County,SE,22
Cork County,SE,21
Cork County,SE,19
Cork County,SE,28
Cork County,SE,23
Cork County,SE,24
Cork County,SE,98
Cork County,SE,32
Cork County,SE,39
Cork County,SE,14
Cork County,SE,34
Cork County,SE,13
Cork County,SE,29
Cork County,SE,34
Cork County,SE,37
Cork County,SE,25
Cork County,SE,22
Cork County,SE,20
Cork County,SE,30
Cork County,SE,42
Cork County,SE,20
Cork County,SE,21
Cork County,SE,8
Cork County,SE,20
Cork County,SE,22
Cork County,SE,37
Cork County,SE,31
Cork County,SE,18
Cork County,SE,36
Cork County,SE,47
Cork County,SE,31
Cork County,SE,31
Cork County,SE,19
Cork County,SE,18
Cork County,SE,27
Cork County,SE,3
Cork County,SE,4
Cork County,SE,5
Cork County,SE,0
Cork County,SE,0
Cork County,SE,13
Cork County,SE,23
Cork County,SE,23
Cork County,SE,18
Cork County,SE,14
Cork County,SE,25
Cork County,SE,18
Cork County,SE,13
Cork County,SE,28
Cork County,SE,17
Cork County,SE,23
Cork County,SE,10
Cork County,SE,38
Cork County,SE,22
Cork County,SE,23
Cork County,SE,20
Cork County,SE,15
Cork County,SE,38
Cork County,SE,25
Cork County,SE,23
Cork County,SE,27
Cork County,SE,15
Cork County,SE,6
Cork County,SE,20
Cork County,SE,6
Cork County,SE,8
Cork County,SE,12
Cork County,SE,3
Cork County,SE,14
Cork County,SE,6
Cork County,SE,5
Cork County,SE,8
Cork County,SE,11
Cork County,SE,6
Cork County,SE,4
Cork County,SE,3
Cork County,SE,3
Cork County,SE,11
Cork County,SE,59
Cork County,SE,8
Cork County,SE,44
Cork County,SE,25
Cork County,SE,20
Cork County,SE,16
Cork County,SE,24
Cork County,SE,9
Cork County,SE,16
Cork County,SE,17
Cork County,SE,11
Cork County,SE,14
Cork County,SE,23
Cork County,SE,16
Cork County,SE,8
Cork County,SE,8
Cork County,SE,2
Cork County,SE,43
Cork County,SE,41
Cork County,SE,25
Cork County,SE,13
Cork County,SE,29
Cork County,SE,26
Cork County,SE,21
Cork County,SE,20
Cork County,SE,40
Cork County,SE,30
Cork County,SE,5
Cork County,SE,7
Cork County,SE,10
Cork County,SE,15
Cork County,SE,10
Cork County,SE,10
Cork County,SE,13
Cork County,SE,12
Cork County,SE,17
Cork County,SE,8
Cork County,SE,4
Cork County,SE,24
Cork County,SE,31
Cork County,SE,2
Cork County,SE,19
Cork County,SE,3
Cork County,SE,9
Cork County,SE,7
Cork County,SE,2
Cork County,SE,9
Cork County,SE,23
Cork County,SE,2
Cork County,SE,7
Cork County,SE,12
Cork County,SE,10
Cork County,SE,6
Cork County,SE,6
Cork County,SE,26
Cork County,SE,14
Cork County,SE,12
Cork County,SE,14
Cork County,SE,5
Cork County,SE,7
Cork County,SE,3
Cork County,SE,11
Cork County,SE,10
Cork County,SE,32
Cork County,SE,22
Cork County,SE,3
Cork County,SE,3
Cork County,SE,22
Cork County,SE,5
Cork County,SE,3
Cork County,SE,6
Cork County,SE,14
Cork County,SE,9
Cork County,SE,10
Cork County,SE,28
Cork County,SE,10
Cork County,SE,2
Cork County,SE,4
Cork County,SE,4
Cork County,SE,23
Cork County,SE,27
Cork County,SE,33
Cork County,SE,30
Cork County,SE,22
Cork County,SE,22
Cork County,SE,24
Cork County,SE,31
Cork County,SE,2
Cork County,SE,58
Cork County,SE,40
Cork County,SE,14
Cork County,SE,14
Cork County,SE,22
Cork County,SE,48
Cork County,SE,39
Cork County,SE,36
Cork County,SE,4
Cork County,SE,3
Cork County,SE,1
Cork County,SE,6
Cork County,SE,3
Cork County,SE,15
Cork County,SE,18
Cork County,SE,3
Cork County,SE,8
Cork County,SE,2
Cork County,SE,7
Cork County,SE,2
Cork County,SE,3
Cork County,SE,3
Cork County,SE,10
Cork County,SE,4
Cork County,SE,1
Cork County,SE,17
Cork County,SE,2
Cork County,SE,2
Cork County,SE,8
Cork County,SE,8
Cork County,SE,4
Cork County,SE,6
Cork County,SE,2
Cork County,SE,7
Cork County,SE,1
Cork County,SE,1
Cork County,SE,1
Cork County,SE,2
Cork County,SE,5
Cork County,SE,5
Cork County,SE,0
Cork County,SE,3
Cork County,SE,4
Cork County,SE,1
Cork County,SE,5
Cork County,SE,1
Cork County,SE,6
Cork County,SE,1
Cork County,SE,7
Cork County,SE,0
Cork County,SE,1
Cork County,SE,1
Cork County,SE,6
Cork County,SE,2
Cork County,SE,4
Cork County,SE,5
Cork County,SE,6
Cork County,SE,3
Cork County,SE,35
Cork County,SE,6
Cork County,SE,17
Cork County,SE,3
Cork County,SE,33
Cork County,SE,22
Cork County,SE,26
Cork County,SE,36
Cork County,SE,3
Cork County,SE,11
Cork County,SE,4
Cork County,SE,6
Cork County,SE,17
Cork County,SE,6
Cork County,SE,9
Cork County,SE,5
Cork County,SE,4
Cork County,SE,12
Cork County,SE,10
Cork County,SE,10
Cork County,SE,6
Cork County,SE,9
Cork County,SE,11
Cork County,SE,18
Cork County,SE,12
Cork County,SE,20
Cork County,SE,9
Cork County,SE,14
Cork County,SE,17
Cork County,SE,5
Cork County,SE,7
Cork County,SE,4
Cork County,SE,4
Cork County,SE,4
Cork County,SE,2
Cork County,SE,2
Cork County,SE,0
Cork County,SE,3
Cork County,SE,4
Cork County,SE,7
Cork County,SE,17
Cork County,SE,6
Cork County,SE,20
Cork County,SE,9
Cork County,SE,15
Cork County,SE,12
Cork County,SE,9
Cork County,SE,6
Cork County,SE,0
Cork County,SE,5
Cork County,SE,7
Cork County,SE,6
Cork County,SE,19
Cork County,SE,22
Cork County,SE,17
Cork County,SE,13
Cork County,SE,12
Cork County,SE,7
Cork County,SE,6
Cork County,SE,2
Cork County,SE,12
Cork County,SE,19
Cork County,SE,21
Cork County,SE,2
Cork County,SE,4
Cork County,SE,15
Cork County,SE,10
Cork County,SE,52
Cork County,SE,19
Cork County,SE,12
Cork County,SE,3
Cork County,SE,2
Cork County,SE,8
Cork County,SE,43
Cork County,SE,6
Cork County,SE,5
Cork County,SE,4
Cork County,SE,22
Cork County,SE,31
Cork County,SE,13
Cork County,SE,14
Cork County,SE,14
Cork County,SE,44
Cork County,SE,21
Cork County,SE,31
Cork County,SE,29
Cork County,SE,34
Cork County,SE,40
Cork County,SE,47
Cork County,SE,24
Cork County,SE,19
Cork County,SE,21
Cork County,SE,3
Cork County,SE,10
Cork County,SE,9
Cork County,SE,18
Cork County,SE,48
Cork County,SE,55
Cork County,SE,22
Cork County,SE,12
Cork County,SE,34
Cork County,SE,50
Cork County,SE,18
Cork County,SE,32
Cork County,SE,29
Cork County,SE,22
Cork County,SE,29
Cork County,SE,9
Cork County,SE,19
Cork County,SE,8
Cork County,SE,14
Cork County,SE,15
Cork County,SE,6
Cork County,SE,4
Cork County,SE,4
Cork County,SE,4
Cork County,SE,7
Cork County,SE,30
Cork County,SE,17
Cork County,SE,40
Cork County,SE,39
Cork County,SE,30
Cork County,SE,15
Cork County,SE,1
Cork County,SE,33
Cork County,SE,79
Cork County,SE,8
Cork County,SE,44
Cork County,SE,36
Cork County,SE,8
Cork County,SE,2
Cork County,SE,4
Cork County,SE,37
Cork County,SE,20
Cork County,SE,9
Cork County,SE,6
Cork County,SE,3
Cork County,SE,7
Cork County,SE,5
Cork County,SE,1
Cork County,SE,2
Cork County,SE,3
Cork County,SE,7
Cork County,SE,10
Cork County,SE,4
Cork County,SE,15
Cork County,SE,2
Cork County,SE,3
Cork County,SE,4
Cork County,SE,2
Cork County,SE,1
Cork County,SE,4
Cork County,SE,11
Cork County,SE,3
Cork County,SE,6
Cork County,SE,11
Cork County,SE,14
Cork County,SE,17
Cork County,SE,5
Cork County,SE,32
Cork County,SE,3
Cork County,SE,15
Cork County,SE,3
Cork County,SE,2
Cork County,SE,6
Cork County,SE,8
Cork County,SE,61
Cork County,SE,34
Cork County,SE,6
Cork County,SE,2
Cork County,SE,8
Cork County,SE,56
Cork County,SE,19
Cork County,SE,8
Cork County,SE,2
Cork County,SE,6
Cork County,SE,21
Cork County,SE,13
Cork County,SE,4
Cork County,SE,42
Cork County,SE,11
Cork County,SE,12
Cork County,SE,0
Cork County,SE,1
Cork County,SE,52
Cork County,SE,16
Cork County,SE,0
Cork County,SE,3
Cork County,SE,7
Cork County,SE,32
Cork County,SE,9
Cork County,SE,18
Cork County,SE,6
Cork County,SE,10
Cork County,SE,15
Cork County,SE,46
Cork County,SE,11
Cork County,SE,10
Cork County,SE,13
Cork County,SE,18
Cork County,SE,60
Cork County,SE,40
Cork County,SE,46
Cork County,SE,68
Cork County,SE,27
Cork County,SE,34
Cork County,SE,20
Cork County,SE,23
Cork County,SE,13
Cork County,SE,66
Cork County,SE,57
Cork County,SE,32
Cork County,SE,45
Cork County,SE,61
Cork County,SE,25
Cork County,SE,14
Cork County,SE,32
Cork County,SE,35
Cork County,SE,22
Cork County,SE,40
Cork County,SE,38
Cork County,SE,35
Cork County,SE,19
Cork County,SE,21
Cork County,SE,4
Cork County,SE,18
Cork County,SE,4
Cork County,SE,6
Cork County,SE,3
Cork County,SE,4
Cork County,SE,6
Cork County,SE,38
Cork County,SE,2
Cork County,SE,6
Cork County,SE,5
Cork County,SE,3
Cork County,SE,2
Cork County,SE,4
Cork County,SE,9
Cork County,SE,34
Cork County,SE,88
Cork County,SE,9
Cork County,SE,46
Cork County,SE,27
Cork County,SE,56
Cork County,SE,79
Cork County,SE,57
Cork County,SE,64
Cork County,SE,33
Cork County,SE,41
Cork County,SE,4
Cork County,SE,0
Cork County,SE,33
Cork County,SE,2
Cork County,SE,4
Cork County,SE,12
Cork County,SE,10
Cork County,SE,6
Cork County,SE,13
Cork County,SE,17
Cork County,SE,54
Cork County,SE,39
Cork County,SE,2
Cork County,SE,38
Cork County,SE,57
Cork County,SE,22
Cork County,SE,17
Cork County,SE,23
Cork County,SE,16
Cork County,SE,26
Cork County,SE,22
Cork County,SE,11
Cork County,SE,4
Cork County,SE,9
Cork County,SE,3
Cork County,SE,8
Cork County,SE,5
Cork County,SE,4
Cork County,SE,7
Cork County,SE,4
Cork County,SE,0
Cork County,SE,2
Cork County,SE,2
Cork County,SE,2
Cork County,SE,8
Cork County,SE,18
Cork County,SE,5
Cork County,SE,10
Cork County,SE,18
Cork County,SE,14
Cork County,SE,2
Cork County,SE,8
Cork County,SE,14
Cork County,SE,17
Cork County,SE,4
Cork County,SE,9
Cork County,SE,10
Cork County,SE,9
Cork County,SE,7
Cork County,SE,5
Cork County,SE,7
Cork County,SE,26
Cork County,SE,31
Cork County,SE,12
Cork County,SE,12
Cork County,SE,18
Cork County,SE,19
Cork County,SE,8
Cork County,SE,27
Cork County,SE,2
Cork County,SE,3
Cork County,SE,8
Cork County,SE,14
Cork County,SE,6
Cork County,SE,15
Cork County,SE,2
Cork County,SE,5
Cork County,SE,2
Cork County,SE,1
Cork County,SE,1
Cork County,SE,3
Cork County,SE,0
Cork County,SE,2
Cork County,SE,0
Cork County,SE,5
Cork County,SE,3
Cork County,SE,2
Cork County,SE,0
Cork County,SE,2
Cork County,SE,3
Cork County,SE,8
Cork County,SE,13
Cork County,SE,5
Cork County,SE,9
Cork County,SE,8
Cork County,SE,2
Cork County,SE,32
Cork County,SE,23
Cork County,SE,1
Cork County,SE,3
Cork County,SE,0
Cork County,SE,3
Cork County,SE,27
Cork County,SE,4
Cork County,SE,7
Cork County,SE,5
Cork County,SE,6
Cork County,SE,1
Cork County,SE,1
Cork County,SE,11
Cork County,SE,6
Cork County,SE,6
Cork County,SE,7
Cork County,SE,8
Cork County,SE,1
Cork County,SE,9
Cork County,SE,5
Cork County,SE,4
Cork County,SE,3
Cork County,SE,6
Cork County,SE,4
Cork County,SE,7
Cork County,SE,9
Cork County,SE,32
Cork County,SE,2
Cork County,SE,0
Cork County,SE,2
Cork County,SE,1
Cork County,SE,50
Cork County,SE,36
Cork County,SE,27
Cork County,SE,45
Cork County,SE,2
Cork County,SE,2
Cork County,SE,2
Cork County,SE,17
Cork County,SE,12
Cork County,SE,11
Cork County,SE,11
Cork County,SE,19
Cork County,SE,22
Cork County,SE,41
Cork County,SE,35
Cork County,SE,40
Cork County,SE,17
Cork County,SE,11
Cork County,SE,29
Cork County,SE,28
Cork County,SE,5
Cork County,SE,4
Cork County,SE,4
Cork County,SE,3
Cork County,SE,1
Cork County,SE,4
Cork County,SE,25
Cork County,SE,24
Cork County,SE,24
Cork County,SE,6
Cork County,SE,6
Cork County,SE,25
Cork County,SE,24
Cork County,SE,39
Cork County,SE,13
Cork County,SE,21
Cork County,SE,17
Cork County,SE,14
Cork County,SE,11
Cork County,SE,18
Cork County,SE,41
Cork County,SE,28
Cork County,SE,36
Cork County,SE,17
Cork County,SE,6
Cork County,SE,12
Cork County,SE,24
Cork County,SE,4
Cork County,SE,25
Cork County,SE,9
Cork County,SE,6
Cork County,SE,28
Cork County,SE,8
Cork County,SE,18
Cork County,SE,3
Cork County,SE,8
Cork County,SE,10
Cork County,SE,6
Cork County,SE,9
Cork County,SE,24
Cork County,SE,7
Cork County,SE,43
Cork County,SE,14
Cork County,SE,54
Cork County,SE,29
Cork County,SE,8
Cork County,SE,4
Cork County,SE,2
Cork County,SE,6
Cork County,SE,1
Cork County,SE,3
Cork County,SE,11
Cork County,SE,2
Cork County,SE,1
Cork County,SE,7
Cork County,SE,0
Cork County,SE,6
Cork County,SE,4
Cork County,SE,5
Cork County,SE,13
Cork County,SE,28
Cork County,SE,14
Cork County,SE,21
Cork County,SE,25
Cork County,SE,15
Cork County,SE,6
Cork County,SE,2
Cork County,SE,6
Cork County,SE,5
Cork County,SE,1
Cork County,SE,16
Cork County,SE,35
Cork County,SE,16
Cork County,SE,7
Cork County,SE,15
Cork County,SE,29
